event_type,timestamp,order_id,time,quantity,wait_time,remaining_parts,machine,item_id,start_time,end_time,processing_time,failure_time,repair_time,downtime,departure_time,products_shipped,delay_time,product_ids,parts_added,new_level
warehouse_get,69.29180387789971,,69.29180387789971,1.0,0.0,356.0,,,,,,,,,,,,,,
order_arrival,69.31531016609199,459.0,69.31531016609199,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,338.0,69.29180387789971,69.35847054456637,0.06666666666666288,,,,,,,,,
order_completed,69.35847054456637,338.0,69.35847054456637,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,343.0,69.29180387789971,69.37513721123304,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,344.0,69.29180387789971,69.37513721123304,0.0833333333333286,,,,,,,,,
warehouse_get,69.37513721123304,,69.37513721123304,1.0,0.0,355.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,339.0,69.35847054456637,69.42513721123304,0.06666666666666288,,,,,,,,,
order_completed,69.42513721123304,339.0,69.42513721123304,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,344.0,69.37513721123304,69.45847054456637,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,345.0,69.37513721123304,69.45847054456637,0.0833333333333286,,,,,,,,,
warehouse_get,69.45847054456637,,69.45847054456637,1.0,0.0,354.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,340.0,69.42513721123304,69.4918038778997,0.06666666666666288,,,,,,,,,
order_completed,69.4918038778997,340.0,69.4918038778997,,,,,,,,,,,,,,,,,
lorry_departure,0.0,,,,,,,,,,,,,,69.4918038778997,20.0,0.0,"[321, 322, 323, 324, 325, 326, 327, 328, 329, 330, 331, 332, 333, 334, 335, 336, 337, 338, 339, 340]",,
order_arrival,69.53014816260983,460.0,69.53014816260983,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,345.0,69.45847054456637,69.5418038778997,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,346.0,69.45847054456637,69.5418038778997,0.0833333333333286,,,,,,,,,
warehouse_get,69.5418038778997,,69.5418038778997,1.0,0.0,353.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,341.0,69.4918038778997,69.55847054456636,0.06666666666666288,,,,,,,,,
order_completed,69.55847054456636,341.0,69.55847054456636,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,346.0,69.5418038778997,69.62513721123302,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,347.0,69.5418038778997,69.62513721123302,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,342.0,69.55847054456636,69.62513721123302,0.06666666666666288,,,,,,,,,
order_completed,69.62513721123302,342.0,69.62513721123302,,,,,,,,,,,,,,,,,
warehouse_get,69.62513721123302,,69.62513721123302,1.0,0.0,352.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,343.0,69.62513721123302,69.69180387789969,0.06666666666666288,,,,,,,,,
order_completed,69.69180387789969,343.0,69.69180387789969,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,347.0,69.62513721123302,69.70847054456635,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,348.0,69.62513721123302,69.70847054456635,0.0833333333333286,,,,,,,,,
warehouse_get,69.70847054456635,,69.70847054456635,1.0,0.0,351.0,,,,,,,,,,,,,,
order_arrival,69.73930308431629,461.0,69.73930308431629,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,344.0,69.69180387789969,69.75847054456635,0.06666666666666288,,,,,,,,,
order_completed,69.75847054456635,344.0,69.75847054456635,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,348.0,69.70847054456635,69.79180387789968,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,349.0,69.70847054456635,69.79180387789968,0.0833333333333286,,,,,,,,,
warehouse_get,69.79180387789968,,69.79180387789968,1.0,0.0,350.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,345.0,69.75847054456635,69.82513721123301,0.06666666666666288,,,,,,,,,
order_completed,69.82513721123301,345.0,69.82513721123301,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,349.0,69.79180387789968,69.87513721123301,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,350.0,69.79180387789968,69.87513721123301,0.0833333333333286,,,,,,,,,
warehouse_get,69.87513721123301,,69.87513721123301,1.0,0.0,349.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,346.0,69.82513721123301,69.89180387789968,0.06666666666666288,,,,,,,,,
order_completed,69.89180387789968,346.0,69.89180387789968,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,350.0,69.87513721123301,69.95847054456634,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,351.0,69.87513721123301,69.95847054456634,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,347.0,69.89180387789968,69.95847054456634,0.06666666666666288,,,,,,,,,
order_completed,69.95847054456634,347.0,69.95847054456634,,,,,,,,,,,,,,,,,
warehouse_get,69.95847054456634,,69.95847054456634,1.0,0.0,348.0,,,,,,,,,,,,,,
order_arrival,70.0068041919423,462.0,70.0068041919423,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,348.0,69.95847054456634,70.025137211233,0.06666666666666288,,,,,,,,,
order_completed,70.025137211233,348.0,70.025137211233,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,351.0,69.95847054456634,70.04180387789967,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,352.0,69.95847054456634,70.04180387789967,0.0833333333333286,,,,,,,,,
warehouse_get,70.04180387789967,,70.04180387789967,1.0,0.0,347.0,,,,,,,,,,,,,,
order_arrival,70.05041149853972,463.0,70.05041149853972,,,,,,,,,,,,,,,,,
order_arrival,70.06322986113223,464.0,70.06322986113223,,,,,,,,,,,,,,,,,
order_arrival,70.0661659020794,465.0,70.0661659020794,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,349.0,70.025137211233,70.09180387789966,0.06666666666666288,,,,,,,,,
order_completed,70.09180387789966,349.0,70.09180387789966,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,352.0,70.04180387789967,70.125137211233,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,353.0,70.04180387789967,70.125137211233,0.0833333333333286,,,,,,,,,
warehouse_get,70.125137211233,,70.125137211233,1.0,0.0,346.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,350.0,70.09180387789966,70.15847054456633,0.06666666666666288,,,,,,,,,
order_completed,70.15847054456633,350.0,70.15847054456633,,,,,,,,,,,,,,,,,
order_arrival,70.18245589913498,466.0,70.18245589913498,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,353.0,70.125137211233,70.20847054456632,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,354.0,70.125137211233,70.20847054456632,0.0833333333333286,,,,,,,,,
warehouse_get,70.20847054456632,,70.20847054456632,1.0,0.0,345.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,351.0,70.15847054456633,70.22513721123299,0.06666666666666288,,,,,,,,,
order_completed,70.22513721123299,351.0,70.22513721123299,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,354.0,70.20847054456632,70.29180387789965,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,355.0,70.20847054456632,70.29180387789965,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,352.0,70.22513721123299,70.29180387789965,0.06666666666666288,,,,,,,,,
order_completed,70.29180387789965,352.0,70.29180387789965,,,,,,,,,,,,,,,,,
warehouse_get,70.29180387789965,,70.29180387789965,1.0,0.0,344.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,353.0,70.29180387789965,70.35847054456632,0.06666666666666288,,,,,,,,,
order_completed,70.35847054456632,353.0,70.35847054456632,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,355.0,70.29180387789965,70.37513721123298,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,356.0,70.29180387789965,70.37513721123298,0.0833333333333286,,,,,,,,,
warehouse_get,70.37513721123298,,70.37513721123298,1.0,0.0,343.0,,,,,,,,,,,,,,
machine_failure,0.0,,,,,,Machine A,,,,,70.42332166559463,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,354.0,70.35847054456632,70.42513721123298,0.06666666666666288,,,,,,,,,
order_completed,70.42513721123298,354.0,70.42513721123298,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,356.0,70.37513721123298,70.45847054456631,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,357.0,70.37513721123298,70.45847054456631,0.0833333333333286,,,,,,,,,
warehouse_get,70.45847054456631,,70.45847054456631,1.0,0.0,342.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,355.0,70.42513721123298,70.49180387789964,0.06666666666666288,,,,,,,,,
order_completed,70.49180387789964,355.0,70.49180387789964,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,357.0,70.45847054456631,70.54180387789964,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,356.0,70.49180387789964,70.5584705445663,0.06666666666666288,,,,,,,,,
order_completed,70.5584705445663,356.0,70.5584705445663,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,357.0,70.5584705445663,70.62513721123297,0.06666666666666288,,,,,,,,,
order_completed,70.62513721123297,357.0,70.62513721123297,,,,,,,,,,,,,,,,,
machine_failure,0.0,,,,,,Machine C,,,,,70.70466165299094,,,,,,,,
machine_repair,0.0,,,,,,Machine A,,,,,,71.28476548217905,0.8614438165844249,,,,,,
machine_processing,0.0,,,,0.8499999999999517,,Machine A,358.0,71.30847054456626,71.39180387789959,0.0833333333333286,,,,,,,,,
warehouse_get,71.39180387789959,,71.39180387789959,1.0,0.0,341.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,358.0,71.39180387789959,71.47513721123292,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,359.0,71.39180387789959,71.47513721123292,0.0833333333333286,,,,,,,,,
warehouse_get,71.47513721123292,,71.47513721123292,1.0,0.0,340.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,359.0,71.47513721123292,71.55847054456625,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,360.0,71.47513721123292,71.55847054456625,0.0833333333333286,,,,,,,,,
warehouse_get,71.55847054456625,,71.55847054456625,1.0,0.0,339.0,,,,,,,,,,,,,,
order_arrival,71.57623485199439,467.0,71.57623485199439,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,360.0,71.55847054456625,71.64180387789958,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,361.0,71.55847054456625,71.64180387789958,0.0833333333333286,,,,,,,,,
warehouse_get,71.64180387789958,,71.64180387789958,1.0,0.0,338.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,361.0,71.64180387789958,71.7251372112329,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,362.0,71.64180387789958,71.7251372112329,0.0833333333333286,,,,,,,,,
warehouse_get,71.7251372112329,,71.7251372112329,1.0,0.0,337.0,,,,,,,,,,,,,,
machine_failure,0.0,,,,,,Machine B,,,,,71.73308922704435,,,,,,,,
order_arrival,71.73446205708629,468.0,71.73446205708629,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,362.0,71.7251372112329,71.80847054456623,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,363.0,71.7251372112329,71.80847054456623,0.0833333333333286,,,,,,,,,
warehouse_get,71.80847054456623,,71.80847054456623,1.0,0.0,336.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,364.0,71.80847054456623,71.89180387789956,0.0833333333333286,,,,,,,,,
warehouse_get,71.89180387789956,,71.89180387789956,1.0,0.0,335.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,365.0,71.89180387789956,71.97513721123289,0.0833333333333286,,,,,,,,,
warehouse_get,71.97513721123289,,71.97513721123289,1.0,0.0,334.0,,,,,,,,,,,,,,
warehouse_replenishment,72.0,,72.0,,,,,,,,,,,,,,,,100.0,434.0
machine_processing,0.0,,,,0.0,,Machine A,366.0,71.97513721123289,72.05847054456622,0.0833333333333286,,,,,,,,,
warehouse_get,72.05847054456622,,72.05847054456622,1.0,0.0,433.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,367.0,72.05847054456622,72.14180387789955,0.0833333333333286,,,,,,,,,
warehouse_get,72.14180387789955,,72.14180387789955,1.0,0.0,432.0,,,,,,,,,,,,,,
order_arrival,72.18266159553464,469.0,72.18266159553464,,,,,,,,,,,,,,,,,
order_arrival,72.21601330404694,470.0,72.21601330404694,,,,,,,,,,,,,,,,,
order_arrival,72.21910188734144,471.0,72.21910188734144,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,368.0,72.14180387789955,72.22513721123288,0.0833333333333286,,,,,,,,,
warehouse_get,72.22513721123288,,72.22513721123288,1.0,0.0,431.0,,,,,,,,,,,,,,
order_arrival,72.24390073099096,472.0,72.24390073099096,,,,,,,,,,,,,,,,,
order_arrival,72.26413989603462,473.0,72.26413989603462,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,369.0,72.22513721123288,72.3084705445662,0.0833333333333286,,,,,,,,,
warehouse_get,72.3084705445662,,72.3084705445662,1.0,0.0,430.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,370.0,72.3084705445662,72.39180387789953,0.0833333333333286,,,,,,,,,
warehouse_get,72.39180387789953,,72.39180387789953,1.0,0.0,429.0,,,,,,,,,,,,,,
order_arrival,72.43019351146116,474.0,72.43019351146116,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,371.0,72.39180387789953,72.47513721123286,0.0833333333333286,,,,,,,,,
warehouse_get,72.47513721123286,,72.47513721123286,1.0,0.0,428.0,,,,,,,,,,,,,,
order_arrival,72.55470000223882,475.0,72.55470000223882,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,372.0,72.47513721123286,72.55847054456619,0.0833333333333286,,,,,,,,,
warehouse_get,72.55847054456619,,72.55847054456619,1.0,0.0,427.0,,,,,,,,,,,,,,
order_arrival,72.59157828154214,476.0,72.59157828154214,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,373.0,72.55847054456619,72.64180387789952,0.0833333333333286,,,,,,,,,
warehouse_get,72.64180387789952,,72.64180387789952,1.0,0.0,426.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,374.0,72.64180387789952,72.72513721123285,0.0833333333333286,,,,,,,,,
warehouse_get,72.72513721123285,,72.72513721123285,1.0,0.0,425.0,,,,,,,,,,,,,,
order_arrival,72.77190692607734,477.0,72.77190692607734,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,375.0,72.72513721123285,72.80847054456618,0.0833333333333286,,,,,,,,,
warehouse_get,72.80847054456618,,72.80847054456618,1.0,0.0,424.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,376.0,72.80847054456618,72.8918038778995,0.0833333333333286,,,,,,,,,
warehouse_get,72.8918038778995,,72.8918038778995,1.0,0.0,423.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,377.0,72.8918038778995,72.97513721123283,0.0833333333333286,,,,,,,,,
warehouse_get,72.97513721123283,,72.97513721123283,1.0,0.0,422.0,,,,,,,,,,,,,,
order_arrival,72.9903488623144,478.0,72.9903488623144,,,,,,,,,,,,,,,,,
order_arrival,73.01789927783705,479.0,73.01789927783705,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,378.0,72.97513721123283,73.05847054456616,0.0833333333333286,,,,,,,,,
warehouse_get,73.05847054456616,,73.05847054456616,1.0,0.0,421.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,379.0,73.05847054456616,73.14180387789949,0.0833333333333286,,,,,,,,,
order_arrival,73.15808562097801,480.0,73.15808562097801,,,,,,,,,,,,,,,,,
machine_repair,0.0,,,,,,Machine C,,,,,,73.33024641366087,2.6255847606699345,,,,,,
order_arrival,73.36479030143711,481.0,73.36479030143711,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,1.899999999999892,,Machine C,358.0,73.37513721123281,73.44180387789947,0.06666666666666288,,,,,,,,,
order_completed,73.44180387789947,358.0,73.44180387789947,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,359.0,73.44180387789947,73.50847054456614,0.06666666666666288,,,,,,,,,
order_completed,73.50847054456614,359.0,73.50847054456614,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,360.0,73.50847054456614,73.5751372112328,0.06666666666666288,,,,,,,,,
order_completed,73.5751372112328,360.0,73.5751372112328,,,,,,,,,,,,,,,,,
lorry_departure,0.0,,,,,,,,,,,,,,73.5751372112328,20.0,0.0,"[341, 342, 343, 344, 345, 346, 347, 348, 349, 350, 351, 352, 353, 354, 355, 356, 357, 358, 359, 360]",,
order_arrival,73.62142883844955,482.0,73.62142883844955,,,,,,,,,,,,,,,,,
order_arrival,73.63858881721325,483.0,73.63858881721325,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,361.0,73.5751372112328,73.64180387789946,0.06666666666666288,,,,,,,,,
order_completed,73.64180387789946,361.0,73.64180387789946,,,,,,,,,,,,,,,,,
order_arrival,73.64249089789372,484.0,73.64249089789372,,,,,,,,,,,,,,,,,
order_arrival,73.69857654262441,485.0,73.69857654262441,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,362.0,73.64180387789946,73.70847054456613,0.06666666666666288,,,,,,,,,
order_completed,73.70847054456613,362.0,73.70847054456613,,,,,,,,,,,,,,,,,
order_arrival,73.86825335147638,486.0,73.86825335147638,,,,,,,,,,,,,,,,,
order_arrival,74.34438475349575,487.0,74.34438475349575,,,,,,,,,,,,,,,,,
order_arrival,74.42017453063315,488.0,74.42017453063315,,,,,,,,,,,,,,,,,
order_arrival,74.60847218513956,489.0,74.60847218513956,,,,,,,,,,,,,,,,,
order_arrival,74.62032809446299,490.0,74.62032809446299,,,,,,,,,,,,,,,,,
machine_failure,0.0,,,,,,Machine C,,,,,74.789925744979,,,,,,,,
order_arrival,74.79630313473079,491.0,74.79630313473079,,,,,,,,,,,,,,,,,
order_arrival,74.81242443151136,492.0,74.81242443151136,,,,,,,,,,,,,,,,,
order_arrival,75.03450258480062,493.0,75.03450258480062,,,,,,,,,,,,,,,,,
order_arrival,75.31936410862696,494.0,75.31936410862696,,,,,,,,,,,,,,,,,
order_arrival,75.45696215343771,495.0,75.45696215343771,,,,,,,,,,,,,,,,,
order_arrival,75.47631710769576,496.0,75.47631710769576,,,,,,,,,,,,,,,,,
machine_repair,0.0,,,,,,Machine B,,,,,,75.94320575700209,4.210116529957744,,,,,,
machine_processing,0.0,,,,4.149999999999764,,Machine B,363.0,75.958470544566,76.04180387789933,0.0833333333333286,,,,,,,,,
warehouse_get,76.04180387789933,,76.04180387789933,1.0,0.0,420.0,,,,,,,,,,,,,,
order_arrival,76.09513993855307,497.0,76.09513993855307,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,364.0,76.04180387789933,76.12513721123265,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,380.0,76.04180387789933,76.12513721123265,0.0833333333333286,,,,,,,,,
warehouse_get,76.12513721123265,,76.12513721123265,1.0,0.0,419.0,,,,,,,,,,,,,,
order_arrival,76.15911347504577,498.0,76.15911347504577,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,365.0,76.12513721123265,76.20847054456598,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,381.0,76.12513721123265,76.20847054456598,0.0833333333333286,,,,,,,,,
warehouse_get,76.20847054456598,,76.20847054456598,1.0,0.0,418.0,,,,,,,,,,,,,,
order_arrival,76.24300508030076,499.0,76.24300508030076,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,366.0,76.20847054456598,76.29180387789931,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,382.0,76.20847054456598,76.29180387789931,0.0833333333333286,,,,,,,,,
warehouse_get,76.29180387789931,,76.29180387789931,1.0,0.0,417.0,,,,,,,,,,,,,,
order_arrival,76.31244638377,500.0,76.31244638377,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,367.0,76.29180387789931,76.37513721123264,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,383.0,76.29180387789931,76.37513721123264,0.0833333333333286,,,,,,,,,
warehouse_get,76.37513721123264,,76.37513721123264,1.0,0.0,416.0,,,,,,,,,,,,,,
order_arrival,76.41821744254311,501.0,76.41821744254311,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,368.0,76.37513721123264,76.45847054456597,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,384.0,76.37513721123264,76.45847054456597,0.0833333333333286,,,,,,,,,
warehouse_get,76.45847054456597,,76.45847054456597,1.0,0.0,415.0,,,,,,,,,,,,,,
order_arrival,76.48082483291424,502.0,76.48082483291424,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,369.0,76.45847054456597,76.5418038778993,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,385.0,76.45847054456597,76.5418038778993,0.0833333333333286,,,,,,,,,
warehouse_get,76.5418038778993,,76.5418038778993,1.0,0.0,414.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,370.0,76.5418038778993,76.62513721123263,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,386.0,76.5418038778993,76.62513721123263,0.0833333333333286,,,,,,,,,
warehouse_get,76.62513721123263,,76.62513721123263,1.0,0.0,413.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,371.0,76.62513721123263,76.70847054456596,0.0833333333333286,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,387.0,76.62513721123263,76.70847054456596,0.0833333333333286,,,,,,,,,
warehouse_get,76.70847054456596,,76.70847054456596,1.0,0.0,412.0,,,,,,,,,,,,,,
order_arrival,76.764969056825,503.0,76.764969056825,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,372.0,76.70847054456596,76.79180387789928,0.0833333333333286,,,,,,,,,
